job_id,job_text,res1_id,res1_text,res2_id,res2_text,res3_id,res3_text
7405033274,PICKING & PACKING JOBS *** $17 to $18.50/hr *** PLAINFIELD - BOLINGBRO (Plainfield - Bolingbrook) PICKING & PACKING JOBS *** $17 to $18.50/hr *** PLAINFIELD - BOLINGBROOK   WORK NOW! Immediate jobs for PICKING PACKING SCANNING & WAREHOUSE. 1st 2nd and 3rd shifts available. $17 to $18.50/hr. plus $1/hr attendance incentive pay. Large national well-respected company. Onsite cafeteria. Clean secure environment. Many temp-to-hire positions!  CALL TODAY \xe2\x80\x93 815-524-1700 *** APPLY/APLICA at 16310 S Lincoln Hwy. Plainfield IL. 60586  ****** TRABAJO DISPONIBLE! *** Oficina y agencia de empleo y trabajos ******  SURESTAFF is the leading provider of light industrial logistics general labor skilled trades and manufacturing labor in the Chicago area with 27 local convenient offices. Surestaff is an Equal Opportunity Employer (EOE) and we follow CDC and Illinois Dept of Health guidelines for everyone\xe2\x80\x99s safety and health.  CALL NOW! 815-524-1700 *** Walk-ins Welcome!,7396174532,quality tech control (west burbs) Manufacturing with metal and plastics. CMM GD&T.,7388769147,welder fabrication  railings and structure Hi I welder I have 20 years experienced welding fabrication railings and structural and moor looking for full-time and part-time job
7404391584,Lead Spray Painter - Sign fabrication (Addison) Large fast paced electrical sign manufacturer  is hiring  a lead spray painter for Addison location.  Experience painting large surfaces and intricate parts prep work and body work required.  Automotive experience is a plus.      This is a hands on position requiring experience skill leadership and energy.   Competitive salary paid vacation paid holidays and fully paid family health benefits.  We are an Equal Opportunity Employer.,7396174532,quality tech control (west burbs) Manufacturing with metal and plastics. CMM GD&T.,7388769147,welder fabrication  railings and structure Hi I welder I have 20 years experienced welding fabrication railings and structural and moor looking for full-time and part-time job
7406755821,PM Line Cook & Dishwasher (FT/PT)- Great Pay Northside Easy Parking! (Andersonville) Replay Andersonville (5358 N. Clark Street) is seeking experienced full-time line cooks to join our talented team and part time evening dishwasher.  Shifts available: 4PM-11PM Wednesday - Sunday.  Our location offers a menu of freshly prepared sandwiches salads appetizers entrees and more- serving lunch starting at 12PM Monday-Friday brunch starting at 10AM Saturday and Sunday and dinner 7 days a week.  We offer competitive pay health insurance available for full-time staff and a great work environment.  Requirements:  We seek applicants with strong experience cooking to temperature dealing with high volume and who are able to work in an organized manner with our team.  We pride ourselves on having a friendly kitchen and look for people who will fit in with our crew.  Please send your resume to jobs@lkhmgmt.com or apply in person Monday-Friday at Replay Andersonville (see Chef Juan or Bernardo) 5358 N. Clark Street from 12PM-5PM.  Replay is located at the corner of Balmoral and Clark one block west of Ashland with convenient free parking available 1/2 block away on Ashland Avenue.,7399245318,looking for weekend jobs. moring only (Addison) Looking for a weekend job. Saturday and Sunday morning only.,7403787237,Private Chef/Executive Chef (Lakeview) Private chef available to cook in your home.,7393881522,Job wanted Willing to submit resume
7405633649,\xe2\x9c\xadDeliver with DoorDash\xe2\x9c\xad No passengers. No bosses. Just you your tunes and the road. Sign up now and start making money!DOORDASH PERKS INCLUDE:Highly Flexible. Be your own boss. Work when you want wherever you want.Earn 100% of your tips.Qualify for Fast Pay and get paid daily.Be a part of an exciting and rapidly growing community across over 1000 cities in the U.S.REQUIREMENTS:\xe2\x9c\x93 Any Car Bicycle or Scooter\xe2\x9c\x93 iPhone or Android smartphone\xe2\x9c\x93 Valid Driver\'s License and insurance (only applicable to cars)\xe2\x9c\x93 18+ years of ageABOUT US:DoorDash is a technology company that connects customers with local businesses. Customers order meals and other items from their favorite local merchants and Dashers deliver it directly to their doors. Dashers are third party contractors who deliver for merchants to customers. Dashing is designed to be extremely flexible. Deliver part-time or full-time -- it\'s up to you! You get to set your own schedule and deliver wherever you want.\xc2\xa0\xc2\xa0*Dashers are paid per delivery. Earnings vary based on pay per delivery and number of deliveries completed per hour.Driving with DoorDash is perfect for a those looking for seasonal work temporary work part time work part-time work or for those looking for a flexible full time opportunity. Hours are completely flexible. You can create your own schedule. No previous experience as a transportation driver truck driver taxi driver courier driver or delivery driver is necessary. We welcome those who have driven with other gig economy platforms such as Seamless Grubhub Eat24 Munchery Saucey Drizly Google Express AmazonFresh Lyft Favor Caviar Uber UberX Side car Sprig Instacart Rinse Shyp Washio Luxe Zirx Post mates Farm Hill Rinse Deliv Amazon Prime and Ease. Our driving partners come from all backgrounds and industries ranging from traditional driving and transportation industries to more customer service and creative industries. If you are an account manager accountant accounting actor actress admin administrative administrative artist assistant barista bus boy busboy busboy busser cabbie cab driver cab-driver chauffeur professional cleaner cleaners clerical coffee college student construction contractor contract worker courier customer service customer service agent cyclist data entry data-entry delivery driver designer drivers education entry level entry-level expo finance food runner food-runner foodrunner freelancer freelance worker full time full-time gig economy user health care healthcare host hostess hosts human resources human-resources independent contractor intern interns IT limo driver maid maintenance management manager manufacturing marketing messenger musician network marketing nurse office on-demand driver part time part-time private hire driver receptionist receptionists restaurant retail retail associate sales sales person salesperson seasonal worker server servers summer job seeker teacher teachers temp valet valets waiter waiters waitresses warehouse writer worker who is looking for a flexible part time or seasonal job you should try delivering with DoorDash to supplement your income!,7405259899,Valparaiso Painting (Valparaiso) Valparaiso Painting services.,7403787237,Private Chef/Executive Chef (Lakeview) Private chef available to cook in your home.,7399245318,looking for weekend jobs. moring only (Addison) Looking for a weekend job. Saturday and Sunday morning only.
7405471991,\xe2\x9c\xadDeliver with DoorDash\xe2\x9c\xad No passengers. No bosses. Just you your tunes and the road. Sign up now and start making money!DOORDASH PERKS INCLUDE:Highly Flexible. Be your own boss. Work when you want wherever you want.Earn 100% of your tips.Qualify for Fast Pay and get paid daily.Be a part of an exciting and rapidly growing community across over 1000 cities in the U.S.REQUIREMENTS:\xe2\x9c\x93 Any Car Bicycle or Scooter\xe2\x9c\x93 iPhone or Android smartphone\xe2\x9c\x93 Valid Driver\'s License and insurance (only applicable to cars)\xe2\x9c\x93 18+ years of ageABOUT US:DoorDash is a technology company that connects customers with local businesses. Customers order meals and other items from their favorite local merchants and Dashers deliver it directly to their doors. Dashers are third party contractors who deliver for merchants to customers. Dashing is designed to be extremely flexible. Deliver part-time or full-time -- it\'s up to you! You get to set your own schedule and deliver wherever you want.\xc2\xa0\xc2\xa0*Dashers are paid per delivery. Earnings vary based on pay per delivery and number of deliveries completed per hour.Driving with DoorDash is perfect for a those looking for seasonal work temporary work part time work part-time work or for those looking for a flexible full time opportunity. Hours are completely flexible. You can create your own schedule. No previous experience as a transportation driver truck driver taxi driver courier driver or delivery driver is necessary. We welcome those who have driven with other gig economy platforms such as Seamless Grubhub Eat24 Munchery Saucey Drizly Google Express AmazonFresh Lyft Favor Caviar Uber UberX Side car Sprig Instacart Rinse Shyp Washio Luxe Zirx Post mates Farm Hill Rinse Deliv Amazon Prime and Ease. Our driving partners come from all backgrounds and industries ranging from traditional driving and transportation industries to more customer service and creative industries. If you are an account manager accountant accounting actor actress admin administrative administrative artist assistant barista bus boy busboy busboy busser cabbie cab driver cab-driver chauffeur professional cleaner cleaners clerical coffee college student construction contractor contract worker courier customer service customer service agent cyclist data entry data-entry delivery driver designer drivers education entry level entry-level expo finance food runner food-runner foodrunner freelancer freelance worker full time full-time gig economy user health care healthcare host hostess hosts human resources human-resources independent contractor intern interns IT limo driver maid maintenance management manager manufacturing marketing messenger musician network marketing nurse office on-demand driver part time part-time private hire driver receptionist receptionists restaurant retail retail associate sales sales person salesperson seasonal worker server servers summer job seeker teacher teachers temp valet valets waiter waiters waitresses warehouse writer worker who is looking for a flexible part time or seasonal job you should try delivering with DoorDash to supplement your income!,7405259899,Valparaiso Painting (Valparaiso) Valparaiso Painting services.,7403787237,Private Chef/Executive Chef (Lakeview) Private chef available to cook in your home.,7399245318,looking for weekend jobs. moring only (Addison) Looking for a weekend job. Saturday and Sunday morning only.
7405236187,Maintenance Mechanic- 2nd shift (West Chicago) Maintenance Mechanic 2nd Shift:  Start a career with a company that knows our employees are critical to our success. 100+ years ago we started as a family-owned butcher shop in the Chicago area and have grown to be one of the largest food processing companies in the world. As our companies grows \xe2\x80\x93 we want you to join and grow with us. At the West Chicago plant we produce hamburger patties for McDonald\'s and plant based patties for Burger King. We are hiring immediately for full time Maintenance Mechanics for second shift.    Our team is made up of more than 20000 employees in 18 countries. Join us and discover a work experience where diverse ideas are met with enthusiasm and where you can learn and grow to your full potential. We believe that every person can make a difference. If you are looking to make a real impact in your career OSI is the place for you.  Why join us?  We know that you make a difference. So we strive to make a difference in your life as well with the competitive pay (up to $30/hour based on experience) and benefits you\'d expect from an industry leader plus:  $1000 sign on bonus and $1000 retention bonus after 6 months Appreciation Pay of $1.00/hour more every week if you work your scheduled shifts in that week Annual merit increases and additional wage rate increases throughout the year based on skills testing Excellent Medical Dental and Vision benefits Overtime Availability 401(k) matching and profit sharing programs Generous vacation package sick days and paid holidays Legal service benefit available  Company Paid term life and AD&D insurance Great potential for growth with internal promotions Tuition reimbursement program available What will you do:  You will be working in our meat processing facility as a Maintenance Mechanic. You can expect to:  Diagnose and repair malfunctioning production equipment; includes mechanical hydraulic and electrical systems. Perform scheduled preventative maintenance on production equipment. Replace broken belts motors and electrical systems as indicated by condition malfunction or planned replacement schedule. Calibrate production equipment to ensure that all parts are running efficiently and correctly according to manufacturer specifications. Repair light fixtures and replace light bulbs throughout the plant. Repair pipes and plumbing problems throughout the plant. Build machine modifications or system improvements as directed. Comply with work area cleanliness standards established work place safety procedures as well as food quality and safety procedures. Maintain accurate labor and materials records on work orders. Must be available to work any shift or overtime as required to meet production and operation schedules. Personal Protective equipment Provided (boots frocks bump caps earplugs)   Required Skills: High school or equivalent reading writing and verbal skills Minimum one-three years diagnosing troubleshooting repairing and maintaining production equipment Experience in food manufacturing preferred. Basic knowledge of programmable logic controllers.,7404282434,Experienced Carpenter (Crestwood) Carpenter with 30+ years of experience looking for side worj,7389284846,Carpenter/Handy man (Lombard) Hi looking for a few days work a week 30 hr. have tools and van thanks for looking                                                                     Dan,7394121405,Professional Painter available. (Wheaton) interiors........exteriors.... residential......commercial... drywall repair....epoxy floors... excellent work.....references ...  . .      .
7406589414,Hvac service/sales technician (Berwyn) Looking for full time/part time worker great hourly pay plus bonuses with medical insurance and 401k or sub contractor pay but must have own insurance.must have minimum 3 years hvac service experience must have own tools and valid driver\xe2\x80\x99s license to schedule a interview please call jimmy 708-955-2820 pay is negotiable based on experience and qualifications,7404282434,Experienced Carpenter (Crestwood) Carpenter with 30+ years of experience looking for side worj,7389284846,Carpenter/Handy man (Lombard) Hi looking for a few days work a week 30 hr. have tools and van thanks for looking                                                                     Dan,7380710919,work from home (Bensenville) I\'m looking for job from home ASAP.Good pay a must! Legalmoral and ethical.No post adds on Craiglist no transfer money or funds.In your e-mail include job descriptionpay and your address.
7406133737,Independent Crew needed for Siding We are looking for experienced independent siding crews. Call 309-661-9001  We will keep you busy- full time year round work,7404282434,Experienced Carpenter (Crestwood) Carpenter with 30+ years of experience looking for side worj,7389284846,Carpenter/Handy man (Lombard) Hi looking for a few days work a week 30 hr. have tools and van thanks for looking                                                                     Dan,7405615481,Painting Job (Aurora) We do everything painting drywall patching and sanding.    Free estimates!! (All Chicago Surroundings)
7406914454,Unusual Thoughts? Paid Online Research at Northwestern (Chicago) Participate in a research study from the comfort of home! Researchers at Northwestern are recruiting teens and young adults to participate in a study investigating different speech patterns.   Volunteers may be eligible if they are 16 to 30 years of age live in the U.S. and are experiencing one or more of the following: \xe2\x80\xa2 Unusual thoughts \xe2\x80\xa2 Suspiciousness \xe2\x80\xa2 Grandiosity (a sense of having special powers or unrealistic plans for the future) \xe2\x80\xa2 Changes in sensory experiences (unusual experiences with seeing or hearing things that are not there)  The study will take place online through Zoom at a time that is convenient for you and is compensated $25.00/hour.  If you are interested in participating or more information please visit our website call 847-467-5907 or email adapt@northwestern.edu. If you are younger than 18 please have your parent/guardian reach out.  Investigators: Matt Goldrick PhD and Vijay Mittal PhD Study Title: Speech acoustics as a marker of psychosis risk IRB Study Code: STU00208712,7404665431,IT Professional - Open to Work in an IT Support Role (Jefferson Park Chicago) SUMMARY IT Support Help Desk Network Admin/Security and Computer Repair Professional with extensive experience in IT Support and Help Desk operations to small businesses desktop support network administration/security and PC break/fix repair. While I\'ve been out of the workforce since 2018 recovering on long term disability due to a work related injury I have been volunteering at a NFP computer and electronics recycler and Microsoft Registered Refurbisher in Logan Square Chicago. During the pandemic of 2020 I did a lot of online training to refresh and update my technical skills and renew and obtain relevant IT certifications to the type of role I\'m looking for. Currently I\xe2\x80\x99m still unemployed due to the pandemic and only doing part-time food delivery gig work for Uber Eats Door Dash Grubhub and Post Mates and still volunteering my time as a Computer Technician/Trainer at FreeGeek Chicago. I am exploring new career opportunities preferably in a full-time IT Support role.      TECHNICAL SKILLS Current IT Certifications- CompTIA A+ (renewed 2020) Network+ (renewed 2020) Security+ (obtained 2020) Server+ (obtained 2020) Linux+ (obtained 2019) MOS 2019 (Microsoft renewed 2020) MS Office 365 cert (Microsoft obtained 2020) Old IT Certifications- MOUS 2000 MCP 2000 MCSA 2000 MCSE 2000 MOS 2007 (renewed)  Platforms- Microsoft Windows Desktop XP/Vista/7/8.1/10. Microsoft Windows NT 4.0 Server Windows 2000 Server and Exchange Server 5.0 Windows Server 2008/2012/2016. Ubuntu Linux Desktop 21.04 Linux Mint 18.3- 20.1 and Ubuntu/Debian Server 10.4-21.04.  Office Suites- Microsoft Office 2007/2010/2013/2016/2019/Office 365 Suite (Word Excel PowerPoint Access Publisher Outlook Exchange OneNote OneDrive) Google G Suite. EXPERIENCE\t March 2021-Current Uber Eats Door Dash Grub Hub Post Mates in Chicago IL - Part-time Food Delivery Driver (PT gig worker) - Deliver food and grocery store orders to customers through the Uber Eats Door Dash Grubhub and Post Mates platforms. 2017-Current FreeGeek Chicago Chicago IL - Volunteer Unpaid Computer Technician/Trainer - Volunteer member of a NFP GNU/Linux and Microsoft Registered Refurbisher shop that recycles used computers and parts to provide functional computers education internet access and job skills training to those who want them. - Teach computer classes on PC Hardware Open Source Office Suites Linux O/S MS Windows Internet and Network Security and other topics. - Diagnose troubleshoot and refurbish computers and monitors according to FGC standards for resale in their thrift shop. - Train other volunteers on testing components building and refurbishing computers installation and configuration of the Linux and Microsoft Windows 10 operating system.  Jan 2018-Dec 2019 Left workforce  - I left the workforce on long term disability through a worker\'s compensation claim due to a serious on the job injury that occurred at Lowe\'s Home Improvement Store in Jan 2018. The case settled in 2020 and I resumed looking for a full time job in Feb 2021. 2017- March 2018 Lowe\'s Home Imp Store Chicago IL - Cashier/Customer Service - Operated cash register answered phone handled and processed returns worked at Service Desk. - Loaded merchandise into customer\'s vehicles brought in carts from parking lot. - I was injured on the job and subsequently had to leave the company in March 2018 on long term disability through a worker\'s compensation claim.  2015-2017 Uber and Lyft Chicago IL\t\t\t - Part-time Ride share Driver - Picked up customers and drove them to their destinations. - I had to quit driving and sell my car due to an unrelated on the job injury in March 2018.  2013-2015 Franklin Park Public Library Franklin Park IL - Volunteer Unpaid Computer Instructor/Tutor - Provided 1:1 tutoring to patrons on computer technology and job search topics. Taught computer classes on MS Office applications Internet usage and navigation basic PC skills social media and job search related topics.  - Provided technical support to patrons and library staff. - Also volunteered as a tutor and instructor at the River Grove and Skokie public libraries. - I quit volunteering in Aug 2015 as I moved out of the area. March 2012-Aug 2015 Left workforce - I left the workforce to be a full-time caregiver to my terminally ill late parents and managed their estate until the property was sold. I returned to the workforce in Sept 2015. 2011-2012 Walgreens Deerfield IL\t\t\t\t - IT Support Technician - Supported end users migrating from Lotus Notes R7 to MS Outlook 2010 on workstations laptops tablets and BlackBerry and Apple iPhone smartphones at various Walgreens office locations in Lake Cook and Dupage counties. - Contract ended in Feb 2012. 2008-2012 J-KAM Consulting Inc Chicago IL\t\t\t - IT Consultant/Owner - SELF EMPLOYED - Worked closely with residential and small business customers to analyze IT system requirements client\xe2\x80\x99s technology needs and their resources in order to plan upgrades equipment purchases projects and fulfill client\xe2\x80\x99s expectations. - Diagnosed troubleshooted and resolved PC laptop mobile and tablet device issues including connectivity email setup virus/spyware removal new software installations upgrades and configurations and new user training.  - Managed wired and wireless peer to peer networks for residential and small business customers including adding/removing users and devices managing shares permissions and resources to NAS devices.  - Acquired diagnosed and refurbished used and off lease laptop and desktop computers for resale on online ad and auction sites such as Craigslist Ebay and Amazon. - OUT OF BUSINESS in 12/2012. 2008-2009 Allstate Insurance Inc Northbrook IL - Inside B2B Sales of IT Products/Services - Performed inside B2B sales over the phone and email for Verizon broadband wireless and telephony products lines and Dell computers monitors and peripherals to over 15000 Allstate insurance agents nationwide. - Typical sales goals were around 50-75K weekly and 250-300K monthly. Personally sold over $6 million dollars in products services and Help Desk memberships during entire length of contract. - Contract was canceled in June 2009 due to the Great Recession and subsequent loss of revenue. 2005-2008 Circuit City Niles IL - Retail Sales/Computer Technician - Provided advice and personal consultation to customers in selling computers printers scanners cameras televisions audio/stereo equipment networking devices/hardware and other electronics. - Laptop desktop and service computer break/fix repair printer repair. - OUT OF BUSINESS 2004-2005 Geek Squad (Best Buy) Deerfield IL - Computer Technician  - Provided advice and personal consultation to customers in selling computers printers scanners cameras televisions audio/stereo equipment networking devices/hardware and other electronics. - Laptop desktop and service computer break/fix repair printer repair. - STORE CLOSED 2002-2004 Northwestern Center for Orthopedics Chicago IL  - IT Manager/Network Administrator - Managed the overall IT operation network desktop support and Help Desk for a medical practice of 12 doctors and about 75 employees between 2 locations in Chicago and Northbrook IL. - Managed the Red Hat Linux Server for Medical Manager and WebMD systems. - Managed the Microsoft Windows and Linux networks for both offices. - Daily server backups desktop support PC and laptop repair printer repair. - OUT OF BUSINESS EDUCATION 2020- IT Certifications- A+ (renewed) Network+ (renewed) MOS 2019 (renewed) MS Office 365  cert(obtained) Security+ (obtained) Server+ (obtained) 2019- IT Certifications- Linux+ (obtained) 2015- Harper College Prospect Heights IL Health Care Certification- RPhT Registered Pharmacy Technician (obtained and certified) 2011- MicroTrain Lombard IL      IT Certifications- A+ (renewed) Network+ (renewed) MOS 2007 (renewed) 2001- TechSkills Hillside IL Old IT Certifications- MCP 2000 MCSA 2000 MCP 2000 MCSE 2000 MOUS 2000 COLLEGE- Northeastern Illinois University Chicago IL - Bachelors Degree Computer Science HIGH SCHOOL- Lane Technical High School Chicago IL - HS Diploma CONTACT Joe Kaminski Jefferson Park Chicago IL 60630  Email- jbk AT ameritech.net LinkedIn- https://www.linkedin.com/in/jkaminski-chicago/
7406173097,Seasonal Store Associate #20 Binny\'s Beverage Depot is the Midwest\'s largest retailer of fine wines spirits and cigars. We have been in business since 1948 and have 44 stores in the Chicago Metro area. We offer our customers the largest selection of wines spirits beers and cigars. We also offer competitive prices and a friendly and knowledgeable staff to assist with selections. We are currently seeking dedicated energetic and customer oriented individuals to perform a variety of store functions at our Lake Zurich location:Seasonal Store AssociateFull-Time/Part-time positionOverview:To assist in developing sales maintaining productivity levels and providing superior customer service while ensuring the safety and cleanliness of the store. To work as part of a team following the directions of managers and supervisors while adhering to the policies and procedures explained in the Employee Handbook and the Associate Training Manual.Responsibilities:\xe2\x80\xa2Follow proper age verification policies.\xe2\x80\xa2Provide friendly assistance to customers and observe customer service policies.\xe2\x80\xa2Perform cash register operations and maintain the check-out shopping cart and box storage areas.\xe2\x80\xa2Perform stocking display-building and porter duties.\xe2\x80\xa2Follow injury prevention safety training and security procedures.\xe2\x80\xa2Follow shipping and receiving procedures.\xe2\x80\xa2Develop knowledge of store products to better serve the customer.\xe2\x80\xa2Perform all duties as assigned by Store Management.Qualifications:\xe2\x80\xa2Must be 21 years of age.\xe2\x80\xa2Ability to work evenings weekends and holidays as scheduled.\xe2\x80\xa2Ability to count cash and make change accurately.\xe2\x80\xa2Ability to operate business machines (calculator computer keyboards etc.).\xe2\x80\xa2Ability to pass any applicable alcohol training class and maintain a current certification card.\xe2\x80\xa2Ability to repeatedly lift 40-50 pounds.\xe2\x80\xa2Ability to effectively communicate with customers and managers.\xe2\x80\xa2Ability to follow directions and complete assignments.\xe2\x80\xa2Ability to write legibly.\xe2\x80\xa2Ability to read small type.\xe2\x80\xa2Ability to stand and/or walk for extended periods of time.\xe2\x80\xa2Ability to repeatedly walk up and down stairs.\xe2\x80\xa2Ability to work in cold areas.\xe2\x80\xa2Ability to work hours as scheduled.\xe2\x80\xa2Consistent and regular attendance.This is a part-time seasonal position. In return for your experience and commitment to hard work we offer flexibility and a great work environment! For consideration apply online at: https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=50008&clientkey=F526E98652CC7EA0729C911A07449049www.binnys.com,7404665431,IT Professional - Open to Work in an IT Support Role (Jefferson Park Chicago) SUMMARY IT Support Help Desk Network Admin/Security and Computer Repair Professional with extensive experience in IT Support and Help Desk operations to small businesses desktop support network administration/security and PC break/fix repair. While I\'ve been out of the workforce since 2018 recovering on long term disability due to a work related injury I have been volunteering at a NFP computer and electronics recycler and Microsoft Registered Refurbisher in Logan Square Chicago. During the pandemic of 2020 I did a lot of online training to refresh and update my technical skills and renew and obtain relevant IT certifications to the type of role I\'m looking for. Currently I\xe2\x80\x99m still unemployed due to the pandemic and only doing part-time food delivery gig work for Uber Eats Door Dash Grubhub and Post Mates and still volunteering my time as a Computer Technician/Trainer at FreeGeek Chicago. I am exploring new career opportunities preferably in a full-time IT Support role.      TECHNICAL SKILLS Current IT Certifications- CompTIA A+ (renewed 2020) Network+ (renewed 2020) Security+ (obtained 2020) Server+ (obtained 2020) Linux+ (obtained 2019) MOS 2019 (Microsoft renewed 2020) MS Office 365 cert (Microsoft obtained 2020) Old IT Certifications- MOUS 2000 MCP 2000 MCSA 2000 MCSE 2000 MOS 2007 (renewed)  Platforms- Microsoft Windows Desktop XP/Vista/7/8.1/10. Microsoft Windows NT 4.0 Server Windows 2000 Server and Exchange Server 5.0 Windows Server 2008/2012/2016. Ubuntu Linux Desktop 21.04 Linux Mint 18.3- 20.1 and Ubuntu/Debian Server 10.4-21.04.  Office Suites- Microsoft Office 2007/2010/2013/2016/2019/Office 365 Suite (Word Excel PowerPoint Access Publisher Outlook Exchange OneNote OneDrive) Google G Suite. EXPERIENCE\t March 2021-Current Uber Eats Door Dash Grub Hub Post Mates in Chicago IL - Part-time Food Delivery Driver (PT gig worker) - Deliver food and grocery store orders to customers through the Uber Eats Door Dash Grubhub and Post Mates platforms. 2017-Current FreeGeek Chicago Chicago IL - Volunteer Unpaid Computer Technician/Trainer - Volunteer member of a NFP GNU/Linux and Microsoft Registered Refurbisher shop that recycles used computers and parts to provide functional computers education internet access and job skills training to those who want them. - Teach computer classes on PC Hardware Open Source Office Suites Linux O/S MS Windows Internet and Network Security and other topics. - Diagnose troubleshoot and refurbish computers and monitors according to FGC standards for resale in their thrift shop. - Train other volunteers on testing components building and refurbishing computers installation and configuration of the Linux and Microsoft Windows 10 operating system.  Jan 2018-Dec 2019 Left workforce  - I left the workforce on long term disability through a worker\'s compensation claim due to a serious on the job injury that occurred at Lowe\'s Home Improvement Store in Jan 2018. The case settled in 2020 and I resumed looking for a full time job in Feb 2021. 2017- March 2018 Lowe\'s Home Imp Store Chicago IL - Cashier/Customer Service - Operated cash register answered phone handled and processed returns worked at Service Desk. - Loaded merchandise into customer\'s vehicles brought in carts from parking lot. - I was injured on the job and subsequently had to leave the company in March 2018 on long term disability through a worker\'s compensation claim.  2015-2017 Uber and Lyft Chicago IL\t\t\t - Part-time Ride share Driver - Picked up customers and drove them to their destinations. - I had to quit driving and sell my car due to an unrelated on the job injury in March 2018.  2013-2015 Franklin Park Public Library Franklin Park IL - Volunteer Unpaid Computer Instructor/Tutor - Provided 1:1 tutoring to patrons on computer technology and job search topics. Taught computer classes on MS Office applications Internet usage and navigation basic PC skills social media and job search related topics.  - Provided technical support to patrons and library staff. - Also volunteered as a tutor and instructor at the River Grove and Skokie public libraries. - I quit volunteering in Aug 2015 as I moved out of the area. March 2012-Aug 2015 Left workforce - I left the workforce to be a full-time caregiver to my terminally ill late parents and managed their estate until the property was sold. I returned to the workforce in Sept 2015. 2011-2012 Walgreens Deerfield IL\t\t\t\t - IT Support Technician - Supported end users migrating from Lotus Notes R7 to MS Outlook 2010 on workstations laptops tablets and BlackBerry and Apple iPhone smartphones at various Walgreens office locations in Lake Cook and Dupage counties. - Contract ended in Feb 2012. 2008-2012 J-KAM Consulting Inc Chicago IL\t\t\t - IT Consultant/Owner - SELF EMPLOYED - Worked closely with residential and small business customers to analyze IT system requirements client\xe2\x80\x99s technology needs and their resources in order to plan upgrades equipment purchases projects and fulfill client\xe2\x80\x99s expectations. - Diagnosed troubleshooted and resolved PC laptop mobile and tablet device issues including connectivity email setup virus/spyware removal new software installations upgrades and configurations and new user training.  - Managed wired and wireless peer to peer networks for residential and small business customers including adding/removing users and devices managing shares permissions and resources to NAS devices.  - Acquired diagnosed and refurbished used and off lease laptop and desktop computers for resale on online ad and auction sites such as Craigslist Ebay and Amazon. - OUT OF BUSINESS in 12/2012. 2008-2009 Allstate Insurance Inc Northbrook IL - Inside B2B Sales of IT Products/Services - Performed inside B2B sales over the phone and email for Verizon broadband wireless and telephony products lines and Dell computers monitors and peripherals to over 15000 Allstate insurance agents nationwide. - Typical sales goals were around 50-75K weekly and 250-300K monthly. Personally sold over $6 million dollars in products services and Help Desk memberships during entire length of contract. - Contract was canceled in June 2009 due to the Great Recession and subsequent loss of revenue. 2005-2008 Circuit City Niles IL - Retail Sales/Computer Technician - Provided advice and personal consultation to customers in selling computers printers scanners cameras televisions audio/stereo equipment networking devices/hardware and other electronics. - Laptop desktop and service computer break/fix repair printer repair. - OUT OF BUSINESS 2004-2005 Geek Squad (Best Buy) Deerfield IL - Computer Technician  - Provided advice and personal consultation to customers in selling computers printers scanners cameras televisions audio/stereo equipment networking devices/hardware and other electronics. - Laptop desktop and service computer break/fix repair printer repair. - STORE CLOSED 2002-2004 Northwestern Center for Orthopedics Chicago IL  - IT Manager/Network Administrator - Managed the overall IT operation network desktop support and Help Desk for a medical practice of 12 doctors and about 75 employees between 2 locations in Chicago and Northbrook IL. - Managed the Red Hat Linux Server for Medical Manager and WebMD systems. - Managed the Microsoft Windows and Linux networks for both offices. - Daily server backups desktop support PC and laptop repair printer repair. - OUT OF BUSINESS EDUCATION 2020- IT Certifications- A+ (renewed) Network+ (renewed) MOS 2019 (renewed) MS Office 365  cert(obtained) Security+ (obtained) Server+ (obtained) 2019- IT Certifications- Linux+ (obtained) 2015- Harper College Prospect Heights IL Health Care Certification- RPhT Registered Pharmacy Technician (obtained and certified) 2011- MicroTrain Lombard IL      IT Certifications- A+ (renewed) Network+ (renewed) MOS 2007 (renewed) 2001- TechSkills Hillside IL Old IT Certifications- MCP 2000 MCSA 2000 MCP 2000 MCSE 2000 MOUS 2000 COLLEGE- Northeastern Illinois University Chicago IL - Bachelors Degree Computer Science HIGH SCHOOL- Lane Technical High School Chicago IL - HS Diploma CONTACT Joe Kaminski Jefferson Park Chicago IL 60630  Email- jbk AT ameritech.net LinkedIn- https://www.linkedin.com/in/jkaminski-chicago/
